customer_age,annual_income,spending_score,purchase_frequency,website_visits,time_on_app,discount_usage,days_since_last_purchase,loyalty_points,social_media_engagement,preferred_payment_mode,city_tier
33,52516.16,78,7,17,46.09,51.42,86,880,4.51,Credit Card,Tier3
35,104633.62,82,8,13,30.78,75.54,86,2926,2.17,Cash,Tier2
47,109487.83,36,5,47,82.46,66.77,117,9251,4.69,Credit Card,Tier2
65,105285.9,68,9,52,41.01,62.32,46,2027,9.14,Debit Card,Tier3
27,60754.41,88,9,53,25.03,73.26,25,388,8.06,Credit Card,Tier3
35,25793.47,77,10,43,52.0,12.16,53,1534,3.49,Cash,Tier3
55,13453.14,85,7,8,65.47,52.94,115,9747,9.36,Debit Card,Tier3
36,51491.16,57,11,17,63.01,82.37,31,1671,1.63,UPI,Tier1
53,60642.38,97,7,48,55.04,43.83,112,9592,5.63,Debit Card,Tier3
30,93613.76,20,12,5,60.45,,106,6739,2.46,UPI,Tier3
63,336366.88,5,35,48,30.51,9.21,5,3911,4.01,Debit Card,Tier2
20,70002.91,24,6,57,85.28,84.41,41,4853,4.42,UPI,Tier1
27,45423.42,99,5,20,45.65,93.9,63,9585,4.84,Credit Card,Tier3
55,43862.85,30,8,14,44.86,62.7,28,8637,7.19,Cash,Tier1
18,70590.81,28,7,70,47.97,0.77,73,7881,6.95,UPI,Tier3
44,80335.12,53,5,79,42.22,4.65,45,5059,5.8,Cash,Tier2
63,73621.39,51,6,7,61.19,17.2,48,3282,3.42,Debit Card,Tier1
25,42238.84,7,5,76,45.97,1.11,89,7768,4.21,Cash,Tier3
68,79314.69,42,12,51,33.37,51.9,63,4263,2.72,Debit Card,Tier2
63,74370.04,35,13,13,10.59,27.77,31,2284,1.58,Cash,Tier1
59,41445.34,94,9,50,25.72,18.58,64,7788,4.18,Debit Card,Tier1
34,47744.94,34,6,31,49.64,,66,5780,6.11,UPI,Tier1
26,,73,9,55,45.64,16.2,78,2325,5.72,UPI,Tier3
23,59840.83,76,5,67,45.07,58.86,60,5333,6.83,Credit Card,Tier2
60,99961.24,54,6,63,48.35,7.73,101,4350,3.46,Debit Card,Tier1
42,76024.84,29,8,42,46.04,,9,3500,5.18,Credit Card,Tier3
56,54294.11,10,5,54,71.61,9.02,94,2432,9.69,UPI,Tier3
66,64775.48,27,9,64,30.26,89.79,85,6597,4.16,UPI,Tier1
45,66394.43,83,13,74,53.11,31.44,92,656,4.94,Credit Card,Tier2
50,48975.41,13,11,48,87.8,75.44,98,309,1.76,Credit Card,Tier1
54,44923.06,42,8,38,50.05,12.9,42,4884,2.27,Debit Card,Tier1
26,80430.58,37,6,75,47.16,77.45,35,4852,6.78,Cash,Tier3
35,83596.01,61,9,56,72.15,48.46,104,2594,9.56,UPI,Tier1
38,78283.19,96,6,14,61.39,74.52,74,7467,9.39,Credit Card,Tier3
19,98337.0,79,13,51,46.22,,100,142,6.03,Credit Card,Tier3
60,53080.99,21,9,64,26.23,17.19,77,4053,5.36,Credit Card,Tier3
55,101833.96,3,7,20,41.31,12.97,98,1750,9.74,UPI,Tier1
57,45179.74,8,6,38,57.74,22.17,26,6435,6.0,UPI,Tier3
53,42720.92,70,7,32,51.34,46.46,82,4156,9.39,Debit Card,Tier2
67,26280.9,93,3,11,43.11,49.4,73,9350,8.41,UPI,Tier3
60,55192.5,83,14,77,59.83,49.0,90,5432,5.66,UPI,Tier3
54,53918.11,17,8,61,46.01,60.19,2,4080,3.08,Debit Card,Tier2
32,76570.62,10,4,30,29.81,11.92,48,9995,5.6,UPI,Tier2
45,70365.6,97,5,78,30.0,85.76,48,1716,7.6,Debit Card,Tier1
35,38754.59,13,7,54,49.77,86.37,74,1680,7.64,Credit Card,Tier3
51,56360.02,91,8,44,61.78,62.08,69,6789,8.62,UPI,Tier1
39,56827.84,12,4,33,29.36,82.06,92,368,5.22,UPI,Tier2
28,,66,7,18,45.61,19.77,80,242,5.51,Cash,Tier1
30,43419.17,74,8,18,45.21,49.77,95,6197,1.29,Debit Card,Tier2
21,48042.1,85,7,65,67.4,13.21,105,4078,4.82,UPI,Tier3
39,96539.75,23,5,42,30.92,56.43,103,3215,8.31,Credit Card,Tier1
24,69211.92,65,9,12,44.18,98.33,24,9575,6.52,Debit Card,Tier3
60,79567.71,97,5,78,35.17,19.3,50,7812,1.31,Credit Card,Tier2
41,32030.02,52,9,33,36.32,19.18,53,3730,3.36,Credit Card,Tier1
21,91272.72,61,3,43,44.3,81.28,74,5723,7.03,Debit Card,Tier1
45,93624.25,26,12,40,70.86,40.39,58,2370,7.23,Credit Card,Tier1
32,21036.41,15,7,56,54.7,26.65,101,4283,7.29,Credit Card,Tier1
18,49483.03,22,12,53,19.47,20.55,45,4395,4.43,Credit Card,Tier2
20,75906.84,89,8,64,41.09,57.14,24,9624,6.35,Debit Card,Tier2
31,79176.55,65,5,22,41.1,52.66,37,2756,5.86,Cash,Tier3
55,50073.12,26,17,35,67.49,,112,8564,8.69,Debit Card,Tier1
67,58279.01,21,6,64,38.99,47.64,110,3493,2.2,Debit Card,Tier3
18,51857.62,24,8,18,37.37,58.63,26,2304,2.74,Credit Card,Tier2
55,67429.2,16,3,49,32.99,48.25,20,9384,9.2,Cash,Tier1
55,91337.93,32,8,44,61.48,85.46,13,6987,3.73,Cash,Tier1
38,48037.07,16,6,66,37.85,12.2,86,7512,8.02,Credit Card,Tier1
65,87018.05,77,7,73,62.81,43.37,21,9239,9.19,Cash,Tier2
46,47803.21,42,5,75,60.71,86.82,94,1104,5.25,UPI,Tier3
22,,32,5,5,36.6,3.86,109,3317,4.51,UPI,Tier1
66,83009.08,50,11,36,30.32,75.36,68,8878,4.41,Debit Card,Tier1
27,85282.6,41,9,71,31.2,26.06,8,9215,5.59,Debit Card,Tier3
45,83731.02,24,7,59,50.69,77.72,86,3965,3.95,UPI,Tier3
38,36052.46,13,13,19,59.08,59.19,111,3095,8.95,Cash,Tier2
67,54749.08,75,7,65,56.48,40.57,113,6947,5.33,Debit Card,Tier3
24,83105.75,79,7,60,43.43,78.43,57,8671,1.22,Cash,Tier3
20,65913.92,10,6,43,19.88,24.07,113,9465,3.92,Debit Card,Tier1
62,41378.76,42,4,26,33.53,40.44,77,9167,3.98,UPI,Tier3
64,75082.99,41,8,23,49.06,12.55,100,2344,7.86,UPI,Tier3
37,49274.24,3,4,65,24.61,18.15,33,6801,8.13,Cash,Tier1
36,104479.55,55,5,54,40.82,50.91,78,6097,8.77,Cash,Tier2
52,98986.51,16,8,22,54.96,24.35,90,4293,9.29,Cash,Tier3
21,78290.14,44,4,65,43.31,,75,9104,8.43,UPI,Tier3
22,94942.15,81,6,49,43.96,43.46,71,3281,3.53,UPI,Tier1
18,66425.41,89,6,15,,17.45,75,6872,4.33,Credit Card,Tier3
21,81839.62,30,7,17,23.93,88.08,3,9047,6.08,UPI,Tier2
29,97509.85,99,4,43,48.22,88.76,82,7838,1.62,Debit Card,Tier2
44,70400.97,37,9,70,,90.78,68,6790,7.86,Cash,Tier1
59,59385.88,60,8,49,28.2,96.15,10,1329,5.3,Credit Card,Tier3
40,27498.32,77,15,39,58.72,24.69,95,9376,9.33,Cash,Tier2
42,63171.06,24,7,37,40.06,56.6,12,7881,7.36,Debit Card,Tier1
38,83115.31,26,5,35,51.33,29.59,52,9196,7.42,Credit Card,Tier2
69,85803.94,58,2,78,50.96,17.48,34,7240,2.63,Debit Card,Tier1
41,76096.03,9,6,22,59.69,27.2,21,783,9.62,UPI,Tier2
42,53091.42,61,11,69,39.95,32.41,16,4239,9.74,UPI,Tier2
62,21509.93,19,7,53,63.53,45.98,28,6689,6.31,Credit Card,Tier2
63,54105.27,28,6,19,25.96,14.91,62,8082,2.83,Credit Card,Tier1
49,58304.41,7,8,68,60.14,7.47,29,8606,1.74,UPI,Tier3
49,58115.56,45,11,11,37.17,38.92,37,6404,8.0,Debit Card,Tier1
22,78608.24,86,7,61,53.73,57.01,102,2723,6.68,Debit Card,Tier1
53,,94,7,53,41.71,81.37,70,6724,2.42,Debit Card,Tier3
63,67717.64,63,1,25,52.73,49.71,59,9342,8.25,Credit Card,Tier3
59,60231.9,37,12,44,59.33,69.75,27,370,2.58,Credit Card,Tier2
66,59297.12,16,6,16,50.5,86.21,84,1793,2.71,UPI,Tier2
59,67736.46,5,7,26,37.55,67.64,22,422,6.11,Credit Card,Tier1
56,46777.54,29,4,13,52.48,18.02,2,2757,5.49,Debit Card,Tier2
33,67644.37,52,9,79,50.45,64.1,18,1889,6.63,Credit Card,Tier1
50,74917.87,23,10,35,42.27,98.03,85,732,5.72,Credit Card,Tier2
66,69613.09,6,5,7,11.08,,6,115,8.48,Cash,Tier1
38,75065.92,36,7,47,49.43,54.68,23,6588,1.04,Cash,Tier1
26,74542.45,57,4,52,33.63,88.64,98,1902,4.53,UPI,Tier3
23,26018.27,33,9,27,50.0,5.37,14,3132,8.38,Cash,Tier1
68,79011.14,49,11,65,67.62,77.98,59,806,5.93,Credit Card,Tier1
62,50237.67,41,5,19,70.91,63.54,68,8413,9.9,Debit Card,Tier2
52,40891.54,80,7,50,43.4,18.1,80,4855,9.82,Debit Card,Tier3
56,40702.06,55,6,60,62.91,78.05,103,1874,9.63,Debit Card,Tier1
39,74537.92,98,7,18,52.77,93.47,21,5035,9.82,Debit Card,Tier3
58,60103.35,26,13,52,59.71,75.5,83,8273,5.83,Debit Card,Tier2
22,27996.69,37,2,49,29.81,70.06,93,9482,5.53,UPI,Tier2
59,75516.83,77,10,28,51.73,74.95,25,3930,5.64,UPI,Tier1
40,33328.62,17,8,57,38.78,11.22,113,1816,1.06,Cash,Tier1
34,68076.07,96,7,23,56.88,89.27,40,8875,2.94,Debit Card,Tier2
29,70246.98,32,5,11,62.35,62.58,83,779,2.67,Credit Card,Tier3
40,84482.7,28,12,66,29.36,,62,7451,2.19,Credit Card,Tier2
33,104197.07,93,7,51,31.58,7.4,77,6942,3.22,Cash,Tier3
20,34977.12,25,9,54,43.05,76.11,22,5676,9.9,Credit Card,Tier2
47,63845.58,47,10,67,59.96,65.65,102,7468,1.03,Credit Card,Tier2
39,58920.62,22,12,54,39.57,66.45,28,5270,5.3,Credit Card,Tier2
26,74542.49,91,10,79,,46.2,118,8895,8.51,Credit Card,Tier3
46,69744.71,61,6,29,26.98,86.08,9,5878,4.32,Debit Card,Tier3
64,57243.98,44,7,43,48.23,90.21,17,7571,3.76,Credit Card,Tier3
54,55300.15,20,9,16,21.37,56.32,34,8447,5.1,Debit Card,Tier1
40,40438.08,50,9,59,47.61,79.08,5,8733,8.26,Cash,Tier1
30,86732.95,88,10,78,65.12,78.85,7,5743,3.46,UPI,Tier3
49,75102.49,47,10,27,70.08,67.95,31,8290,8.94,Credit Card,Tier1
63,85190.9,47,11,79,28.96,39.1,105,2209,3.38,Cash,Tier2
69,58171.28,72,7,63,38.34,39.16,118,5234,4.43,UPI,Tier1
64,,51,5,36,,21.5,93,2022,4.54,Cash,Tier1
65,41277.07,55,9,21,47.02,3.63,71,9451,6.94,Credit Card,Tier2
40,,78,5,32,53.47,36.39,72,7641,2.09,Debit Card,Tier2
62,42124.55,39,5,47,70.53,65.95,50,2662,3.44,Credit Card,Tier1
34,105670.59,14,3,53,56.48,40.48,34,7809,2.11,Debit Card,Tier1
57,36231.86,69,11,48,47.36,62.77,103,6724,2.25,Credit Card,Tier3
38,71020.52,47,10,61,68.61,82.56,81,9607,4.97,Cash,Tier2
19,,21,11,18,32.4,55.08,112,4614,6.56,UPI,Tier3
54,78179.97,15,10,31,39.8,40.32,112,7475,6.35,Debit Card,Tier2
23,68864.82,97,4,11,74.31,3.57,4,7853,7.7,Debit Card,Tier2
61,43693.36,81,7,60,23.26,38.66,46,1551,6.85,Debit Card,Tier2
35,34601.08,84,10,51,47.99,61.39,24,8164,8.14,Credit Card,Tier3
47,81941.1,1,8,16,46.31,87.13,58,3715,9.04,Cash,Tier3
39,98135.24,80,9,6,53.78,28.8,31,1291,6.32,UPI,Tier1
50,55345.3,82,9,76,,36.67,12,5865,9.68,Credit Card,Tier2
47,39940.65,10,7,60,18.51,39.64,57,4648,3.27,Debit Card,Tier1
34,10920.27,23,8,20,52.1,78.36,88,9292,7.81,Debit Card,Tier3
60,43423.17,18,7,29,50.94,70.33,52,325,7.12,UPI,Tier3
49,62499.55,58,5,7,29.8,9.8,59,9801,6.37,Debit Card,Tier2
59,100180.71,73,9,49,66.34,30.24,73,6403,2.08,Debit Card,Tier3
68,79808.94,94,8,54,74.37,90.03,5,2145,4.49,Cash,Tier2
31,71711.88,77,11,9,33.67,72.44,97,5700,6.67,UPI,Tier1
27,56197.37,52,4,37,,83.13,113,3102,8.15,Debit Card,Tier3
64,52170.35,95,8,69,50.72,63.6,33,2139,1.17,Debit Card,Tier3
68,95924.25,46,8,36,44.49,82.44,105,3084,2.96,Cash,Tier1
53,69416.25,13,10,33,,74.47,112,7388,9.15,Debit Card,Tier3
51,18742.78,96,5,27,21.95,75.97,55,6966,1.3,Debit Card,Tier3
26,50182.13,17,6,78,58.35,47.51,45,7346,2.14,UPI,Tier3
59,46119.25,67,14,16,41.11,,85,3821,7.96,UPI,Tier1
45,52982.19,61,8,64,79.47,66.78,69,141,6.25,Debit Card,Tier1
28,77384.03,65,7,51,14.77,12.44,7,8246,9.7,Debit Card,Tier2
31,62636.21,53,10,77,52.49,90.52,105,6216,9.29,Credit Card,Tier2
56,63308.96,5,5,79,28.04,30.6,92,5413,7.31,UPI,Tier3
64,93896.41,32,9,15,41.05,27.14,72,558,2.19,Debit Card,Tier1
36,49677.86,89,11,42,27.93,47.77,36,4941,3.57,UPI,Tier2
32,106012.39,45,5,72,35.52,69.17,14,6424,4.44,Cash,Tier1
45,50231.23,56,5,25,39.85,62.28,4,4648,2.72,Credit Card,Tier1
41,66962.36,5,5,10,51.21,51.49,24,7366,9.14,Cash,Tier1
25,58813.52,87,7,75,51.45,9.59,36,1022,4.15,Cash,Tier2
60,67715.22,76,9,40,32.74,95.41,61,4609,4.96,UPI,Tier3
26,74781.02,34,11,19,,,8,3046,5.68,Debit Card,Tier3
64,74544.38,61,14,13,65.6,43.09,98,8009,9.81,UPI,Tier1
50,48431.42,87,14,51,47.71,84.45,33,4951,5.59,Credit Card,Tier2
50,,80,4,15,62.07,2.04,62,3067,5.06,UPI,Tier3
36,120069.78,62,8,21,60.89,60.4,23,9576,1.08,UPI,Tier3
20,54352.34,69,8,77,42.62,,16,8816,1.78,Debit Card,Tier1
27,80382.67,63,8,38,,14.09,84,6542,7.86,UPI,Tier3
57,29631.89,44,4,50,60.73,45.13,18,9146,3.0,Credit Card,Tier1
64,58848.52,28,5,34,44.76,94.78,100,783,5.88,Credit Card,Tier3
59,62201.61,70,10,16,40.03,88.39,41,9457,1.96,Credit Card,Tier1
18,75401.93,13,9,11,43.18,6.21,20,7539,8.95,Debit Card,Tier1
46,10000.0,43,9,70,27.27,48.51,78,6410,4.34,Credit Card,Tier3
67,68655.09,30,9,25,80.06,,81,9741,1.83,UPI,Tier3
51,39705.69,26,15,54,39.44,71.92,7,755,2.51,Cash,Tier2
68,72135.61,81,8,5,45.66,50.43,81,617,3.58,Credit Card,Tier3
30,42200.76,63,7,53,27.05,,101,1132,2.75,Debit Card,Tier1
18,46179.38,73,7,70,25.33,51.77,1,3199,7.66,Credit Card,Tier2
51,58980.19,57,15,30,53.44,92.0,111,2085,4.76,UPI,Tier2
46,41848.75,64,8,29,32.49,,41,5856,7.3,Cash,Tier1
65,54538.24,80,6,33,57.97,15.24,93,7886,2.1,Credit Card,Tier1
64,38745.73,49,14,56,64.91,74.59,41,2526,4.33,Cash,Tier2
30,24670.25,52,9,68,39.96,41.0,83,3275,6.67,UPI,Tier1
65,87395.06,63,6,32,49.45,61.38,97,1534,2.42,Debit Card,Tier3
66,36486.93,82,5,43,46.26,98.94,80,7986,5.87,Cash,Tier1
46,61069.02,13,11,72,68.22,93.26,103,8204,2.03,UPI,Tier2
56,81563.6,93,13,65,33.5,49.66,68,4697,3.22,Cash,Tier2
41,51471.23,88,13,14,17.59,25.47,35,5717,7.26,UPI,Tier3
43,46846.35,45,7,14,44.01,2.45,5,6416,1.8,Cash,Tier2
34,69977.24,46,9,44,47.24,,16,3440,2.58,Credit Card,Tier2
24,89594.54,77,7,55,40.88,13.92,43,3942,8.6,Cash,Tier1
30,39275.06,89,8,47,48.03,22.52,28,8148,9.49,Cash,Tier3
22,246787.0,41,40,43,27.99,70.92,2,8558,9.98,Debit Card,Tier2
43,26885.12,46,8,17,,14.14,98,2166,7.97,Cash,Tier1
66,56349.58,1,7,46,46.45,97.94,116,1113,6.46,Credit Card,Tier3
20,65752.5,73,5,30,51.02,15.4,14,7854,4.43,Cash,Tier2
24,46198.26,68,7,63,67.38,89.57,28,2481,6.35,Credit Card,Tier1
66,54946.18,92,4,62,17.35,34.03,87,554,3.01,Credit Card,Tier1
56,34019.01,12,7,35,34.64,62.15,53,1091,6.13,Cash,Tier3
18,66695.73,88,7,31,52.98,53.32,64,1235,2.72,Cash,Tier2
66,88225.27,73,10,66,52.8,4.96,64,9857,3.11,UPI,Tier1
34,40862.83,35,6,61,56.95,77.54,39,6607,8.36,UPI,Tier2
60,51301.22,99,9,8,55.85,16.98,45,2003,4.45,Credit Card,Tier1
42,76056.02,33,8,56,33.69,20.23,53,8868,3.48,Credit Card,Tier1
20,91666.0,58,7,43,45.72,51.79,81,5098,8.85,Credit Card,Tier1
32,32149.82,35,7,5,45.76,2.19,81,4199,8.91,Credit Card,Tier3
46,61286.74,46,11,20,33.23,70.29,14,2712,3.6,Credit Card,Tier3
60,71228.88,84,13,49,58.97,22.79,39,7631,1.34,Credit Card,Tier3
49,62754.76,66,8,38,14.84,52.71,26,431,2.95,Cash,Tier3
43,10510.57,44,9,26,31.1,16.68,96,5961,3.03,UPI,Tier2
33,76023.98,26,5,7,55.71,69.63,56,1838,5.41,Debit Card,Tier3
42,393701.6,42,45,42,30.53,1.48,30,1365,5.29,Credit Card,Tier3
45,67566.56,77,4,6,58.16,33.42,56,7312,4.92,Cash,Tier1
26,169262.68,30,35,58,31.55,48.18,44,7618,1.64,Credit Card,Tier3
18,53711.2,32,12,44,48.9,16.92,55,3411,7.06,Debit Card,Tier3
46,103938.09,36,6,77,,0.09,36,8504,2.15,UPI,Tier2
39,85019.18,19,10,46,34.65,89.76,13,5378,7.73,UPI,Tier1
33,,22,12,62,50.17,83.92,42,2515,2.48,Credit Card,Tier2
58,72841.08,65,7,39,35.4,4.9,77,2707,6.27,Debit Card,Tier2
68,50454.98,57,3,53,22.22,75.98,90,9089,8.57,UPI,Tier3
61,60587.43,11,11,65,64.69,25.4,94,8236,2.79,Debit Card,Tier3
68,63285.7,26,5,46,10.52,3.27,101,5972,7.81,Credit Card,Tier3
58,77090.63,48,10,31,53.19,52.96,111,9156,3.29,UPI,Tier2
24,98196.22,19,11,24,42.0,,34,8603,6.95,Cash,Tier1
31,89603.44,83,14,25,57.7,,53,9077,9.41,Cash,Tier2
46,33773.54,12,11,10,24.35,17.7,2,207,3.77,Credit Card,Tier2
36,69927.89,67,12,26,58.2,91.57,111,3563,8.41,Cash,Tier1
36,81208.79,56,6,33,12.99,16.67,26,4889,2.17,Cash,Tier2
19,78614.93,18,10,44,46.1,1.03,28,4637,7.29,Credit Card,Tier1
58,51156.86,5,9,31,25.26,85.82,59,2617,3.09,Cash,Tier1
62,129110.4,24,8,19,28.19,4.59,45,3719,3.78,Cash,Tier1
32,36904.14,78,15,54,46.19,28.5,65,3041,3.82,Cash,Tier1
20,41169.85,38,5,16,19.74,25.64,53,897,7.43,UPI,Tier3
28,70139.09,67,5,58,51.37,65.14,119,2937,6.96,Debit Card,Tier3
63,,70,7,45,46.94,23.18,53,9303,2.48,UPI,Tier1
47,46603.71,76,10,76,43.45,,71,4289,8.59,Debit Card,Tier1
57,59151.78,52,6,55,23.21,71.39,3,2285,3.77,UPI,Tier1
35,,75,9,53,50.74,49.63,95,3216,3.72,Cash,Tier1
68,64607.03,39,12,29,73.21,66.33,118,1125,2.61,Cash,Tier3
65,,59,10,51,54.18,16.78,49,8193,2.62,UPI,Tier1
19,77443.92,26,10,21,67.08,,67,1017,5.69,UPI,Tier2
49,70995.4,65,9,42,69.67,52.42,41,650,4.36,Cash,Tier1
25,87669.65,80,5,16,2.74,,15,6631,4.72,UPI,Tier3
39,93412.32,48,8,10,46.19,36.69,35,848,4.51,Cash,Tier2
23,287016.28,53,25,13,29.46,73.91,97,9351,7.17,UPI,Tier1
29,71418.12,9,12,50,56.62,,82,5791,1.75,UPI,Tier2
64,69710.44,5,5,26,13.35,,63,771,3.75,UPI,Tier1
57,75760.87,72,7,59,68.05,17.22,15,4234,9.63,Cash,Tier3
53,66213.75,61,9,7,,24.36,2,4534,5.33,Debit Card,Tier2
32,64986.61,21,7,38,53.6,3.02,79,1107,2.17,Debit Card,Tier1
45,91325.8,97,8,8,55.21,53.4,46,5118,5.52,UPI,Tier1
69,98354.56,63,7,6,44.95,58.22,61,6544,8.54,Debit Card,Tier1
66,31833.84,20,9,62,29.28,12.91,80,7785,4.25,UPI,Tier2
62,65220.47,58,1,17,45.28,34.1,117,2622,5.88,UPI,Tier1
35,49848.72,45,2,41,75.43,46.44,24,2226,9.23,Debit Card,Tier2
19,58158.63,22,8,13,49.71,98.46,96,7791,6.0,Cash,Tier1
30,73855.36,77,9,12,67.49,41.17,44,2620,6.92,Credit Card,Tier2
62,79727.64,75,6,54,56.39,29.73,5,7507,1.19,Credit Card,Tier3
32,62533.22,82,6,66,56.07,53.52,56,5460,8.24,Credit Card,Tier2
37,22906.51,63,5,34,35.53,64.81,119,8895,8.48,Debit Card,Tier1
46,43769.0,30,12,28,36.89,49.48,80,7450,6.37,Credit Card,Tier3
59,84722.99,63,5,52,73.31,42.96,54,6223,1.82,UPI,Tier3
46,10000.0,97,6,26,43.51,57.97,24,9502,9.77,Cash,Tier3
20,91123.4,44,8,72,48.92,54.11,48,7778,7.16,Debit Card,Tier3
36,76467.06,67,11,55,70.92,31.6,22,9288,4.99,Cash,Tier1
20,93955.87,58,11,77,63.3,42.81,78,9347,8.88,UPI,Tier1
31,60631.48,65,7,66,53.18,33.93,79,7499,4.67,Cash,Tier1
57,19649.08,36,15,71,45.02,45.7,81,5641,6.78,Cash,Tier2
21,74467.98,6,5,20,62.11,84.62,19,1806,3.02,UPI,Tier3
69,93042.37,37,7,57,52.58,51.17,14,8747,9.04,UPI,Tier3
28,85343.88,93,8,42,31.52,36.8,22,5252,5.76,Debit Card,Tier1
48,50420.79,75,7,52,36.85,89.84,11,5551,3.13,Credit Card,Tier2
60,66908.74,55,3,63,35.76,32.05,42,7625,1.77,UPI,Tier1
49,53277.6,77,5,11,43.18,55.45,34,4166,9.09,Cash,Tier1
44,46976.14,75,9,49,67.45,49.25,53,5754,2.78,UPI,Tier2
47,86018.55,59,9,65,21.22,93.5,114,996,9.91,Debit Card,Tier2
60,38654.29,38,8,79,24.79,35.23,1,2798,2.28,Credit Card,Tier1
19,45336.04,25,7,31,37.2,70.34,86,9031,5.15,Cash,Tier2
66,40711.44,79,3,35,66.75,64.0,14,358,5.77,Cash,Tier1
26,32214.55,77,15,74,19.05,0.2,58,8317,3.22,Credit Card,Tier1
45,68221.11,33,9,61,39.59,71.61,11,3998,9.94,Debit Card,Tier3
48,90553.07,13,12,17,68.46,61.07,50,8939,6.2,Debit Card,Tier1
51,60932.71,38,11,60,52.89,38.6,3,4733,6.14,Cash,Tier3
32,31873.55,58,12,11,57.0,85.42,12,6992,8.87,UPI,Tier1
65,83478.78,88,10,43,39.05,18.85,41,2484,6.23,Debit Card,Tier1
42,102085.44,20,5,55,54.89,83.21,116,2259,5.3,Cash,Tier2
53,50782.67,17,8,61,38.68,99.58,70,3202,5.29,Cash,Tier3
25,54471.81,24,8,50,35.45,44.58,6,7441,7.43,Debit Card,Tier2
26,76344.53,26,7,18,41.88,45.23,84,7088,4.14,Cash,Tier2
54,100681.22,40,6,60,23.01,82.8,15,454,5.6,UPI,Tier2
65,53563.65,32,8,22,60.51,56.13,84,9773,3.91,Debit Card,Tier2
62,35686.1,93,8,58,48.83,39.29,11,9584,9.04,Debit Card,Tier3
56,78891.21,78,11,57,29.39,41.33,10,4324,2.85,Credit Card,Tier1
49,82579.5,37,6,47,43.3,8.89,94,2929,6.18,Debit Card,Tier3
69,65134.89,86,12,22,31.41,51.31,47,7247,3.89,Cash,Tier2
34,52721.07,98,7,7,45.73,20.08,68,4899,5.98,Credit Card,Tier3
52,86876.33,91,6,56,52.93,70.01,22,2295,5.69,Cash,Tier1
54,76616.79,92,12,36,37.29,79.38,112,8234,5.17,UPI,Tier1
36,48094.42,86,6,6,44.49,,28,4199,5.06,Debit Card,Tier2
61,66080.08,60,5,15,23.75,32.84,112,8815,4.97,Cash,Tier3
46,35262.43,57,11,6,62.36,60.39,23,9053,4.7,Cash,Tier3
24,,58,9,33,61.69,0.87,33,9743,2.28,Credit Card,Tier1
45,59230.86,67,9,7,32.22,57.73,8,9488,9.35,Debit Card,Tier1
26,55414.36,22,9,64,61.32,68.62,115,9790,9.79,UPI,Tier2
45,64276.76,58,9,60,58.47,24.02,80,251,5.16,Debit Card,Tier1
23,65886.77,85,4,5,36.96,78.39,90,2995,5.0,Debit Card,Tier1
46,84688.46,80,8,68,52.18,63.62,116,8254,4.62,Credit Card,Tier3
34,78003.99,73,4,16,58.62,45.9,118,1343,2.96,Cash,Tier3
33,61559.0,77,11,9,74.22,3.12,76,2468,1.69,UPI,Tier2
40,81800.7,74,9,56,33.9,2.83,114,529,1.21,UPI,Tier2
48,,49,5,75,29.29,7.42,105,1714,6.08,Credit Card,Tier3
20,55614.81,85,6,47,,59.68,36,9666,7.38,UPI,Tier1
38,62256.2,49,7,62,22.39,61.73,108,4657,1.83,Cash,Tier1
43,61739.1,42,8,34,33.66,62.79,66,7622,5.4,Debit Card,Tier3
53,76115.75,40,8,22,58.67,2.73,80,6871,2.53,Credit Card,Tier1
59,56925.5,71,9,41,43.18,64.67,31,2360,2.4,UPI,Tier2
54,56411.0,46,11,22,45.08,37.97,29,1481,7.61,Cash,Tier3
39,108312.66,22,7,40,61.7,60.63,78,730,9.3,Cash,Tier3
59,85674.18,82,5,59,41.82,82.83,5,1234,9.16,Cash,Tier2
29,48266.79,21,10,78,37.83,2.51,69,3440,3.55,UPI,Tier2
59,77560.7,51,9,60,33.42,85.33,23,4396,3.33,UPI,Tier3
30,67603.7,14,6,64,19.72,36.77,37,7341,5.57,Debit Card,Tier1
28,73614.13,74,7,51,73.91,57.37,73,6143,9.72,Debit Card,Tier2
33,68021.51,97,9,25,28.98,77.23,38,6144,1.4,Cash,Tier2
25,91172.14,9,9,36,30.78,71.5,53,2405,9.39,Credit Card,Tier2
57,72603.65,18,4,34,,1.6,115,9509,2.35,UPI,Tier2
57,63634.05,13,3,45,31.03,45.3,77,8591,4.11,UPI,Tier2
62,87928.19,17,13,62,46.62,80.64,36,3417,3.5,Credit Card,Tier2
19,70132.27,87,9,66,54.4,20.93,63,8181,7.2,Credit Card,Tier2
47,67672.53,25,10,45,33.03,,70,9402,7.65,UPI,Tier3
47,71908.5,54,4,22,47.74,46.67,50,7419,7.85,Credit Card,Tier2
29,62940.6,16,4,42,63.19,81.99,116,7718,1.7,Credit Card,Tier1
27,65202.99,24,9,51,67.58,85.44,62,4566,1.73,Cash,Tier3
61,,95,8,61,46.07,20.7,62,6979,9.14,Debit Card,Tier2
28,48474.32,75,10,26,40.36,94.32,29,1981,8.16,Debit Card,Tier2
32,43031.45,23,10,49,56.33,76.0,24,9415,9.26,Credit Card,Tier3
33,34376.37,41,6,59,34.04,41.65,36,2525,7.23,Debit Card,Tier3
34,45646.22,86,7,43,56.02,83.49,101,2323,1.52,UPI,Tier2
